Date,Russell 1000 Value,Russell 1000 Growth,Russell 2000 Value,Russell 2000 Growth,MSCI World Ex USA Value NR USD,MSCI World Ex USA Growth NR USD,MSCI World Ex USA Small Value NR USD,MSCI World Ex USA Small Growth NR USD,MSCI EM Value NR USD,MSCI EM Growth NR USD,MSCI EM Small Value NR USD,MSCI EM Small Growth NR USD,Bloomberg Barclays US Aggregate,Bloomberg Barclays Global Aggregate x USD,Bloomberg Barclays Global Inflation-Linked USD,Bloomberg Barclays US Municipal Bond,Bloomberg Barclays Global High Yield USD
2007-06-29,0.000666968742656246,0.00015199976701794904,-0.001832336346001641,0.0014527882807337175,-0.0004869164782142499,-0.00470117503543431,-0.0003518635595333164,0.00048766591841409995,-0.0016522706933165265,0.006475365723214534,-0.0005408775971033337,-0.002770558762990141,0.0016914503327749852,-0.01999999999999999,0.02,0.002707607560785013,-0.0012978478530030358
2008-06-30,5.2334527249509044e-05,4.6977853619858956e-05,-5.144056392608967e-05,6.633507944409436e-06,-1.4602027407245588e-05,-3.9572543685376105e-05,-7.606521783265832e-05,5.780630590909719e-06,0.0032941157064083973,-0.003154327454680351,1.623541750540771e-05,-0.0001302313693430199,0.00014754514228926263,-0.01999999999999999,0.02,4.916009276174915e-05,-0.0001525437014947527
2009-06-30,-6.528469913225088e-06,1.0451267433223e-05,4.9543789284126755e-06,-1.0073128483279771e-05,-4.89927798671963e-06,3.834283313644549e-06,6.041295488522572e-06,5.198222118502072e-06,-0.0005827019732062254,0.0005780024839508215,-4.09832686254193e-06,4.675589984612372e-06,3.976807081279565e-06,-3.2544030485637254e-05,3.535274231367125e-05,-7.388257075489901e-06,-4.253606599526755e-06
2010-06-30,3.4130336533516603e-06,-1.2376257051860406e-05,-5.349598230890151e-07,9.934843172867969e-06,3.1508832570720235e-06,-4.564988851180063e-06,-3.5812733338563135e-06,-7.57444890564507e-06,0.0004706104769566996,-0.0004654409710843771,5.391613969251297e-06,-1.7349700551015472e-06,1.5912310620536108e-06,0.00021375234645815144,-0.00022054202385058189,1.1133667381726248e-05,-2.628202955361897e-06
2011-06-30,1.0745806539563807e-05,-4.379461109940697e-06,-9.151835348313736e-06,6.265018497240288e-06,-2.082266498032448e-06,1.590549453714396e-06,-2.87923319470737e-06,-3.837818589346939e-06,0.0005904632074209999,-0.0005794784960899135,-6.838117722372111e-06,-3.368513985283275e-06,-3.237804848732484e-06,-0.000260662819169033,0.00026459503704780174,-6.609826190384638e-06,8.86657378678865e-06
2012-06-29,-5.099829692656321e-06,-2.0082676673166544e-06,1.076660479468021e-06,4.007249865171404e-06,-1.4947510627166816e-06,2.7695987047660076e-06,-3.552028265137175e-06,4.519853129885884e-06,0.0004008939325668738,-0.00039567231785342383,-8.070757722543342e-06,2.5007335293903386e-06,-1.0189828991702399e-07,-0.0070475475509044205,0.00705335018435143,-1.7266713362891484e-06,-3.8441398326691245e-06
2013-06-28,4.744795502040211e-06,3.539181101935851e-07,-2.755319599076489e-06,-2.2508117760600826e-06,-4.024642611122342e-06,4.463980034119519e-06,4.7633226939007567e-07,2.224880117180847e-06,-0.00011931109993931419,0.00011654960394144945,-6.918684058042704e-06,1.1066688357241547e-05,5.760422731843073e-06,-0.004232430505626106,0.0042243889710357856,2.1348312922199464e-06,-4.473359781681507e-06
2014-06-30,1.51732671516136e-05,9.369871676698227e-06,1.9941518417637694e-05,-3.0036375700549442e-05,-2.0677520506662272e-06,3.5933251849584735e-06,-4.782517398580627e-06,-8.30620916774695e-06,0.0015017179170831,-0.0015043808559198034,-1.9611791014838374e-05,2.688112251662822e-05,1.3478978402592379e-06,-0.009600783789473377,0.009604917035202155,-1.0198010502629473e-05,-2.7746538448711333e-06
2015-06-30,-0.0009648066261391114,0.0014983822001378294,-0.00017760620055058338,0.0009379607685520812,0.0007448703984034022,0.0018834215581713804,-0.0011385572551769075,-0.004521994159856868,-0.0006818850913129365,-0.0012140380407641392,0.0007045954458825428,0.0025296564646093787,0.00035795462904048003,-0.01999999999999999,0.02,0.0018546698173028224,-0.0018126239082993725
2016-06-30,-2.871906014109693e-05,-2.232133708544859e-05,4.498555830750699e-05,-2.3028364329748252e-05,-1.316229245749978e-05,2.2561841284948758e-05,1.786560149883744e-05,1.3500479340993604e-05,-0.0015820096253096085,0.0015402276932694609,-2.046426840565359e-05,4.6487075723198115e-05,1.3990469530100746e-07,-0.0019247014993420408,0.0019185161517324897,5.24731708655482e-07,9.597409509752575e-06
2017-06-30,-0.0007335319358016679,0.000701042744253505,0.0008547827654193027,0.0001744553734912297,0.002419860332914331,-0.00010457753051905383,-0.000847507765052817,-0.0019977950577798904,-0.003967351065657793,0.003319848501684545,-0.0009020365696422359,0.0017716952514368277,-1.2528325438576626e-05,-0.01999999999999999,0.02,0.00012145138687127272,-0.0007978081061790522
2018-06-29,5.981747478206456e-06,3.9235175197063765e-05,1.8239512074247344e-05,-3.596106932540408e-05,3.0071536213926997e-05,-2.4765414170013766e-05,-2.4280040470879907e-05,-8.279049838031197e-06,-0.0010625737730502217,0.0010381457985368103,-6.409276073999657e-05,9.000949949373874e-05,-2.430171255646263e-06,-0.005510011220555222,0.005545029842355605,-4.465467140554562e-05,1.0335059461255569e-05
2019-06-28,-4.927245864330687e-06,1.3990629584736958e-05,2.8360196185876416e-05,-3.7383557817009805e-05,5.2396491119766075e-06,-2.7019778556486296e-05,2.165899656166037e-05,1.0010668655092633e-05,0.004314805773974171,-0.004354258733015971,-2.2703148000019144e-05,6.18407910719012e-05,6.118472583829804e-05,-0.014035753650988247,0.014039987208698791,-7.398396247639862e-05,-1.0485629640712146e-06
2020-06-30,-1.4819121117129463e-05,1.5700632244583512e-05,2.106086855386581e-05,1.1193356954436115e-06,-1.8710597239623983e-06,-1.2087743232677695e-05,-8.300255304530268e-07,-1.5372956453565262e-06,-1.3678996470440491e-05,5.248318139035313e-06,-1.7791942041730287e-05,1.3735420028001925e-05,1.382301446209433e-05,-0.020000000000000018,0.019999999999999997,-2.050650216490167e-05,1.2435096803500856e-05
2021-06-30,-7.1652096219065875e-06,-9.61819164646549e-07,6.653671802451036e-06,-1.4502409240689518e-07,-4.564449688097827e-06,7.822193217876805e-06,-7.959588733594952e-06,-4.106290007202529e-06,-0.0003472828606876227,0.0003520387806518373,-5.2678244264760775e-06,6.776953036653072e-06,4.708154782262497e-06,-0.01859928576414807,0.018597763855623166,-8.476392866087201e-06,9.451614321788482e-06
2022-06-30,-2.181959928881927e-05,-1.4745907926938528e-06,2.209850473999797e-07,7.743389429522643e-06,-2.0737414914290264e-06,1.8263475240108684e-05,4.9801741083196904e-06,-1.0097425726482423e-05,0.0008269403941562094,-0.0008296824433280045,6.066892549316891e-06,-3.6152081895157555e-06,-1.2164119070207091e-05,-0.014850668213453516,0.01483727454111201,1.765063199754384e-05,1.245485770037455e-05
