Date,Russell 1000 Value,Russell 1000 Growth,Russell 2000 Value,Russell 2000 Growth,MSCI World Ex USA Value NR USD,MSCI World Ex USA Growth NR USD,MSCI World Ex USA Small Value NR USD,MSCI World Ex USA Small Growth NR USD,MSCI EM Value NR USD,MSCI EM Growth NR USD,MSCI EM Small Value NR USD,MSCI EM Small Growth NR USD,Bloomberg Barclays US Aggregate,Bloomberg Barclays Global Aggregate x USD,Bloomberg Barclays Global Inflation-Linked USD,Bloomberg Barclays US Municipal Bond,Bloomberg Barclays Global High Yield USD
2007-06-29,0.12164435161292636,0.12095667629843514,0.009474634451148375,0.012867764717410178,0.11670465773497087,0.11289210278111665,0.013368709040063405,0.014707882829276861,0.020453048129853893,0.028580226823973775,0.0030344602341166025,0.0009575112457229968,0.14906734501160737,0.20474678918375452,0.036815562328946956,0.018977589906347,0.014750687670329029
2008-06-30,0.09777745430459857,0.10536658060317725,0.008061184601289262,0.008377186184994166,0.10236705879763114,0.10800565911512466,0.010205699272290434,0.011698790663505475,0.02811445446781591,0.021261192924993625,0.0031907518004473607,0.003016973241919678,0.16910630393147735,0.24994575112492226,0.041939391914162794,0.017363569702889672,0.014201997348760428
2009-06-30,0.07758757175188907,0.08106439567824805,0.006454688698715963,0.006662727305446742,0.08020163591753103,0.07917545937891872,0.008409057411600812,0.008769553211107974,0.020363687189106045,0.021485425556057237,0.002943904681185591,0.002923560100756898,0.21605288943032042,0.3291922570011547,0.023179956724499174,0.020286648948348317,0.015246581015113347
2010-06-30,0.08259354759238469,0.08105212774935056,0.007041184755202224,0.007357806420498481,0.07438809003628953,0.07740470160328174,0.010093406416483897,0.01001540913295868,0.023420539273288004,0.02223137280463222,0.0033376635611582,0.0032104144849571265,0.22716157547816535,0.3115121249401504,0.02136617263152274,0.019229612636891245,0.01858425048278501
2011-06-30,0.08949340944014,0.0877388615464814,0.007994086938669907,0.008114907659465573,0.08225873774855592,0.08255518458226012,0.011415262957453879,0.0113145149755768,0.024861286067315427,0.025093584378480523,0.003459019539537522,0.00340918567207449,0.19553426269371413,0.309097330291405,0.02239899708368139,0.01578501738402575,0.019476351041162174
2012-06-29,0.09176101351989499,0.09001671763923634,0.0075255465110940474,0.007529722161310133,0.07027426042239952,0.06936541905675886,0.009500766798165663,0.009608667149352303,0.02167300523070159,0.02154232618279959,0.002842766435841469,0.002796517052612601,0.21630719048586286,0.30912201701613934,0.03241093633329,0.017402615155086648,0.020320512849453954
2013-06-28,0.10440892530098869,0.0959649823479188,0.008635793643531307,0.00827215782131819,0.0760929730915934,0.07659322861073324,0.010304401903516456,0.010488299319558116,0.02000071046361166,0.02152696071027013,0.003026692917449475,0.0029983010194945367,0.20400817589322787,0.2903940853822487,0.028673646864204125,0.015894355415378682,0.022716309294956712
2014-06-30,0.10673880732484467,0.10805649082866801,0.009390890809850748,0.009337065687688339,0.0805880253490034,0.08043771752077758,0.011922054037461192,0.011952437922285133,0.02161887878675712,0.02016570149632312,0.003205397763333377,0.003291428955266443,0.18341627672643232,0.2770285600332704,0.03493101450154445,0.01406783030697765,0.023851421949515964
2015-06-30,0.11281252115695256,0.1174468313200188,0.010043826243270167,0.011379314582622289,0.07788639313095014,0.07987297801313227,0.010477798009324975,0.007487032111283431,0.02095427198426504,0.020386333164315335,0.00420219340032728,0.006167940893804552,0.1965704591735758,0.23842625859241764,0.04639064294291491,0.01664971947918951,0.02284548580163525
2016-06-30,0.10901141494585899,0.10817040410284119,0.008624297135769319,0.008679910821081016,0.06699781173284479,0.06907114244012764,0.010915859460700398,0.011178310602781568,0.018302634577164023,0.021357694172438598,0.0031694521209367998,0.0032869346866517485,0.2067810420227795,0.2846606021055792,0.029473385292732784,0.015516555000571938,0.024802548779140447
2017-06-30,0.11761560258128187,0.11409037992675598,0.010340622855664588,0.00987551208954358,0.07617621000945725,0.07284284720961258,0.011561423304171394,0.01075100394704579,0.017657343464056893,0.02662069047593198,0.002550851857733513,0.005248972007343155,0.1957741298327727,0.24335512794263234,0.04662176977045428,0.014285862578180882,0.02463165014736121
2018-06-29,0.12156929411962863,0.1195006346041161,0.010166417861852179,0.010183340341390585,0.07197514464781639,0.07475267142753839,0.01258352807274439,0.013344462740395562,0.02280692652883416,0.026127452068926485,0.003164710525196322,0.0033272657331579283,0.18822021354401752,0.2532780494841641,0.03246940394798092,0.013798067055275797,0.022732417296964437
2019-06-28,0.11868799599850854,0.12289493653661135,0.008522127982271897,0.009433528626406843,0.06562815262379801,0.07062264016221366,0.011000916487113542,0.011323335843395019,0.0286376266932364,0.020180925939358708,0.002996013705430986,0.0031107305762115415,0.19851819018505196,0.252570390634179,0.040598257473323116,0.013789119717684314,0.021485110815205058
2020-06-30,0.11838562812266284,0.1225612136666359,0.007206459658589532,0.00752471213147069,0.06064709086607312,0.06026526491458661,0.00950854548967998,0.009990788399620113,0.02364769506281199,0.02494233511863859,0.0026076877946200607,0.0027814167494415636,0.2015507167201388,0.2668369079048891,0.045859041576647594,0.013704454767444202,0.02198004105604916
2021-06-30,0.1342201351780026,0.14088475708862494,0.009791191462163683,0.010277720920843156,0.06212816395659327,0.06396088673252619,0.011452214207449147,0.01155675466407451,0.027706755297254384,0.02976517468545836,0.003846091629829113,0.0039023359490063837,0.17332212999740668,0.24344831079132953,0.04085490936313259,0.011275583826872472,0.021606884249432915
