Date,Russell 1000 Value,Russell 1000 Growth,Russell 2000 Value,Russell 2000 Growth,MSCI World Ex USA Value NR USD,MSCI World Ex USA Growth NR USD,MSCI World Ex USA Small Value NR USD,MSCI World Ex USA Small Growth NR USD,MSCI EM Value NR USD,MSCI EM Growth NR USD,MSCI EM Small Value NR USD,MSCI EM Small Growth NR USD,Bloomberg Barclays US Aggregate,Bloomberg Barclays Global Aggregate x USD,Bloomberg Barclays Global Inflation-Linked USD,Bloomberg Barclays US Municipal Bond,Bloomberg Barclays Global High Yield USD
2007-06-29,0.014458336592243552,0.013253822168290892,0.014745498827877858,0.017199568175754146,0.017309443402461763,0.01555324173629422,0.013239239671514351,0.015186213098591455,0.019182747550932345,0.01820980822722677,0.017061660474536278,0.016546374226374144,0.0004232804561153829,0.0043054236222685215,0.0022861594923079954,1.0359422713513504e-05,0.005765476314778878
2008-06-30,0.006475024020212258,0.006547252371204513,0.007177939000784492,0.008861263919456389,0.009788555263011142,0.009867841790404185,0.008638945277124879,0.009910815186862834,0.01373636180983829,0.013695387176602467,0.012630273783256074,0.012385977381015975,0.0007743813917669594,0.004853545327883757,0.0028043078242872767,0.0007537061967939476,0.003268257964358035
2009-06-30,0.023092334265494348,0.02161587244366026,0.023584746803331,0.025497070287786167,0.031385468916829314,0.029387148869514466,0.030164365656166238,0.030419399940225713,0.03773320729992704,0.03730822352475563,0.039557117327643374,0.04033277174568003,0.002672838075569218,0.011408255070317775,0.0113253397924327,0.0018301323875234623,0.015981883236924666
2010-06-30,0.026522403228631565,0.024395216720895764,0.026196793232723635,0.026848381156676482,0.03463301175996022,0.031995053516364565,0.033226789854453945,0.033143275442267986,0.040070712261082386,0.04014139255470674,0.04219681320825367,0.042876127295109756,0.0029924855677098384,0.011598708035042931,0.01189233293897315,0.0024515109812713685,0.01778699361491848
2011-06-30,0.031905389926774656,0.030299936561731907,0.03148448367403812,0.032060570797667685,0.041591020423096585,0.03756857391491155,0.0392715585255653,0.038871856183535974,0.04373176843475739,0.04429169735767845,0.04652174864272673,0.04698574803949279,0.0028315363648539153,0.014515607456885196,0.013964710892368977,0.002552542780630123,0.020582307783261415
2012-06-29,0.035176328174848344,0.03372331894198328,0.03557263841304383,0.03663812867932761,0.044779887183588024,0.041737811119190775,0.04318965312040913,0.04250142994295943,0.049208648583363476,0.0495100857802894,0.051162466221502584,0.05110758758438322,0.002567879683685966,0.015569756603522956,0.01466746738313077,0.0021376859643252046,0.022850035169498673
2013-06-28,0.037266507575141945,0.03458368390886277,0.03767129865597588,0.03785053313280024,0.04702836488258941,0.04303927041956511,0.04512204358702255,0.043427020693237894,0.049127013454405365,0.04901299151183788,0.051951364853257846,0.051602049331234384,0.0026697849119710253,0.01585552981045362,0.015558203030716283,0.002244030435966478,0.023878720791435895
2014-06-30,0.018213957211608817,0.018073637523835086,0.01921767911416039,0.01909419323556345,0.024510562086221824,0.02241769382766252,0.022205610084645146,0.021226296813378592,0.02295670795880309,0.023372655968843206,0.022790165507311156,0.021758168693818435,0.0004044599316857194,0.008954153489229287,0.006431068626314461,0.0008598810943962683,0.009741613142834874
2015-06-30,0.015000033696301844,0.015399831677811058,0.01634102190792352,0.017051551952032232,0.020506430160161952,0.018999075998966154,0.01909619985591155,0.018229330492840222,0.02021776136956203,0.019872544521309307,0.018740254640016142,0.0178700864583822,0.00020940917164723587,0.007824817318959626,0.005835041853603186,0.00020465975247392623,0.008459878939251403
2016-06-30,0.013596807398155766,0.013631117945213806,0.014016942629773082,0.014915017179457176,0.01774624490883897,0.016498759326063043,0.01619582562421512,0.015148956291527767,0.019919292771136483,0.01860664755175208,0.01785401189302429,0.01678592674439075,0.00043108091647842264,0.005795720369419829,0.004546647906588444,0.00019349462010440226,0.007876215104249844
2017-06-30,0.00806940243265241,0.008674047787370815,0.0072598193993817905,0.008342332461305101,0.011444772406299746,0.010304801524820896,0.009875058930593908,0.009424366632541677,0.012005340797157833,0.010945736237079774,0.01020190106174776,0.009497932599247852,0.0009843894984056252,0.004977933748761518,0.003921597463492309,0.0008936071688010397,0.004778455658460645
2018-06-29,0.008528718443570431,0.009630050114746455,0.0072831272036257035,0.008571526210181682,0.011238343686566262,0.010469967242376954,0.009954474171089038,0.009819303706553654,0.012975345435369228,0.0121049563011973,0.010873379450690444,0.009982702715183723,0.0008591911023435738,0.005244075132730601,0.003703563856729747,0.0007037516383175675,0.004621536103401256
2019-06-28,0.010549751238642638,0.012465501823333239,0.009853152970291065,0.011905252839473576,0.01138038691398772,0.011436669542523663,0.010710127147259893,0.011351249990962911,0.013652476781818414,0.013779486589026143,0.011481343767934204,0.010807058967881322,0.0006779122127860873,0.004631961138425404,0.0030800502406736984,0.0003460573334509215,0.004661230046945164
2020-06-30,0.01921119721363641,0.019211524846742583,0.01896545282289049,0.020189066146130467,0.018022647833578407,0.016267096505775434,0.018526131904042755,0.018386367996272378,0.01934163771312745,0.01925595661801582,0.020487135230007048,0.01959017681460278,0.0011018976622396803,0.005296517587233352,0.004553434933278584,0.0012484351075783588,0.009088804182625447
2021-06-30,0.022245289524793602,0.022702848305894495,0.023337005610641427,0.02354695406397617,0.02124854224185096,0.018217474484568758,0.021985042091623292,0.021136284291819712,0.0198705765762919,0.01943020788256009,0.022941458539127216,0.023096558872007292,0.0012172378874085424,0.005782839931862312,0.005252470984111797,0.0017758452324664654,0.010060482125339281
2022-06-30,0.02517029320682872,0.028523247587083373,0.026381812957495438,0.028224027255732705,0.022409092408393127,0.021375472417600763,0.0233951702639942,0.024140077896265103,0.02097035233572655,0.020897375257264338,0.023483661472014524,0.024707145142843143,0.0024373115283839735,0.007026541682205527,0.006875472252253753,0.0025057276650935424,0.011334908458648065
2023-06-30,0.03495598075899089,0.04033230077187892,0.03635330737876625,0.036704289754510185,0.031435839641977666,0.032315738838591866,0.03294334440344405,0.03469854503210643,0.0279925748798852,0.02949283374905591,0.030089692629787754,0.03227794396605601,0.006351721935033836,0.012652674113696341,0.013397769599133006,0.006156012914700301,0.016832311540971662
2024-06-28,0.03644146371661702,0.04309887084660557,0.039400525663561684,0.03975097761809886,0.03290760570288982,0.03499279825105029,0.03479365778391031,0.03736975912954512,0.02918975243572683,0.030329046532557278,0.031193319970040795,0.033688084928685386,0.008879445036389207,0.015780561704719167,0.016514001356080974,0.008588691010168884,0.018566032806056156
