Date,Russell 1000 Value,Russell 1000 Growth,Russell 2000 Value,Russell 2000 Growth,MSCI World Ex USA Value NR USD,MSCI World Ex USA Growth NR USD,MSCI World Ex USA Small Value NR USD,MSCI World Ex USA Small Growth NR USD,MSCI EM Value NR USD,MSCI EM Growth NR USD,MSCI EM Small Value NR USD,MSCI EM Small Growth NR USD,Bloomberg Barclays US Aggregate,Bloomberg Barclays Global Aggregate x USD,Bloomberg Barclays Global Inflation-Linked USD,Bloomberg Barclays US Municipal Bond,Bloomberg Barclays Global High Yield USD
2007-06-29,0.12090418040114168,0.12080983863256961,0.011226263687107397,0.011474507164319536,0.11701758188403821,0.1171974141150111,0.013556357855143178,0.014111671287243452,0.02192100129056635,0.022552557212606645,0.003531809764606012,0.003628197770283245,0.14783807751085,0.20474678918375452,0.036815562328946956,0.016846812106085792,0.015821377805726233
2008-06-30,0.09774201234035287,0.105309342823142,0.008117183603742445,0.00836645036614289,0.10238102284054924,0.10804959833519334,0.010284609309512884,0.011690538426753732,0.025353406048389815,0.023877881186057735,0.0031773869257813213,0.003144854300546834,0.16901245278581767,0.25513154065570315,0.036742131031430925,0.01725854843245594,0.014361040588427148
2009-06-30,0.07759262316768194,0.08106223132109262,0.006444764397862025,0.0066718626147255055,0.08020191922256872,0.07917163685372287,0.00840085708913123,0.00876459509250167,0.020986118218899067,0.020868611256444604,0.0029468623870557422,0.0029179991683291806,0.2160352419363419,0.32906172260912675,0.023315094719161985,0.020285808530166878,0.01527205141518736
2010-06-30,0.08259041711499159,0.08106656575238055,0.007040291261396044,0.007355560301408085,0.0743798923487937,0.07740866471679136,0.010096154693633948,0.010025973898720805,0.02302939147917888,0.02261601432931195,0.0033317765062350247,0.003210816850452859,0.2271306424135845,0.3099927958900093,0.022922382761535312,0.01922513315104571,0.018577526530530304
2011-06-30,0.08948352599008043,0.08774384653385711,0.00800322780801402,0.008112584723970941,0.08225820074057143,0.08255256771509567,0.011417065744646947,0.011319543399212392,0.02436471664272724,0.025580044000073215,0.0034658161180794963,0.003410688383159272,0.19551758631100213,0.30814054069234004,0.02337448325799407,0.015789606745273785,0.0194659551939018
2012-06-29,0.09176644815141595,0.09001454666287076,0.007524130039430739,0.007525258517462293,0.07027598636245708,0.0693636251329123,0.009504708994510077,0.009605973675468123,0.021319523702374103,0.02188960238452604,0.002849908851151543,0.0027945140239751774,0.21623861845124895,0.303719248661927,0.037818940826517634,0.017465889548242543,0.020323076013509713
2013-06-28,0.10440507129520579,0.09596446134519779,0.008641432844121551,0.008273644897717567,0.0760956537439747,0.07658761227816897,0.010301224360981649,0.010484704267768385,0.02011530909992194,0.021417364251897653,0.003035029644503185,0.002985122964751397,0.203924853082604,0.2852047699774171,0.03388555405569791,0.01595904477468547,0.02271914711538497
2014-06-30,0.10671916672848775,0.1080577102956037,0.009370996738948598,0.009368135022375523,0.08058785313354075,0.08043508282789784,0.01193006985819546,0.01196172454937792,0.0202593639798192,0.02152230113952223,0.0032281503913291127,0.0032641966220736313,0.1834888680791441,0.27903027854656065,0.03290729130372388,0.01402336765927391,0.023845443124125676
2015-06-30,0.11365100436715413,0.11617408287313544,0.010175491759300364,0.01052302382279334,0.0770250203757727,0.07801330384251211,0.011319593124747401,0.011495207804009925,0.02147775075384188,0.021554685427863585,0.003584525087121968,0.00388102504252412,0.19602556203965976,0.23842625859241764,0.0463906429429149,0.01623971024530462,0.024043111898926082
2016-06-30,0.10904768660606991,0.10818352049482514,0.00857668654555374,0.008704345640857905,0.06701535780744543,0.06905331090514832,0.010893736929365848,0.011163908467106392,0.019710972572469006,0.019988274855289166,0.003192131151942404,0.00324053784507596,0.2067895509601442,0.28432675067199636,0.029809441267539843,0.015511982872784777,0.02479180440638558
