Date,Russell 1000 Value,Russell 1000 Growth,Russell 2000 Value,Russell 2000 Growth,MSCI World Ex USA Value NR USD,MSCI World Ex USA Growth NR USD,MSCI World Ex USA Small Value NR USD,MSCI World Ex USA Small Growth NR USD,MSCI EM Value NR USD,MSCI EM Growth NR USD,MSCI EM Small Value NR USD,MSCI EM Small Growth NR USD,Bloomberg Barclays US Aggregate,Bloomberg Barclays Global Aggregate x USD,Bloomberg Barclays Global Inflation-Linked USD,Bloomberg Barclays US Municipal Bond,Bloomberg Barclays Global High Yield USD
2007-06-29,0.020888477162559777,0.018748235897392142,0.02385160460011659,0.027747274391848948,0.024781470580870563,0.02247822289250461,0.021447429103236364,0.024499031488932795,0.030437721627261067,0.028945812420976002,0.027930916321376394,0.027060055303484418,0.0004547013096895729,0.004889621452605713,0.003383755405195721,7.005260494917277e-05,0.00940049635648707
2008-06-30,0.009532891755969093,0.009291715626413725,0.011678141733391757,0.014356896772729198,0.014184349808729017,0.014258869604578069,0.01407940806070502,0.016055514733338112,0.021433635884945405,0.021328816005691253,0.02077019598267803,0.020335318462298985,0.0009543745529497958,0.005532970565683496,0.004387344326400355,0.0012342393020628396,0.005365888541063341
2009-06-30,0.03482988607871972,0.03251859640759999,0.03876902649062141,0.041894499673997866,0.046619583986020695,0.04398949960708429,0.049518804999623314,0.04985597194820417,0.060119508429206756,0.059351864312278964,0.06538951674470407,0.06664573992939168,0.003968190984274795,0.01486209649691359,0.018457813032093356,0.002964411802832872,0.026105146424757565
2010-06-30,0.03956980545010201,0.036540771797061264,0.042827028982014195,0.04379783061206956,0.05160605188892869,0.04777841577485145,0.054150634267499415,0.05392145831567382,0.06334981148976046,0.06334580654132622,0.0693702351723434,0.07042509308836219,0.0044660722920482395,0.015346890467016169,0.019265417136434832,0.003983296969856629,0.028727305125751428
2011-06-30,0.04773307310896981,0.04558336782485379,0.05165205427030368,0.052568559378081,0.062094463633301275,0.05656186244492733,0.06424089927713143,0.06352939853288517,0.06973728792874605,0.07032016558497688,0.07682429966699728,0.07753793848086164,0.00429356915597258,0.019562769758370263,0.022797716450636753,0.0041707651816884775,0.03350934606320741
2012-06-29,0.05216309227522333,0.05029726445743476,0.058291611293270755,0.05997421804115742,0.06746434351191827,0.06331392385891574,0.07070576977696336,0.06949184006820737,0.07856357747980384,0.07882783186387328,0.08444944856318727,0.08428457153000227,0.003817839358710966,0.021226091385882617,0.023662429922294052,0.0034586905906426177,0.03704503740123257
2013-06-28,0.05482622918581018,0.05165189269038613,0.06165137131456051,0.061910158674546696,0.07057307104846937,0.0651100074962438,0.07378270974968049,0.0709726745360575,0.07888183045016667,0.07850830930404797,0.08572863489710703,0.08507479174334394,0.003994576479205999,0.02220161513859039,0.02516739907628909,0.0036512921926379486,0.03864003055997598
2014-06-30,0.0268306287179101,0.026688866770913817,0.031497621074571255,0.031256599909442524,0.036578159629125626,0.033830422715685364,0.036340793663738186,0.03476991888698031,0.03698873186717939,0.03758363042756978,0.03774767456314051,0.036042779009298496,0.00042500057021813966,0.012240372866744372,0.010481100771190195,0.0013897436277100004,0.015955365547286063
2015-06-30,0.021742118058218126,0.022380293029240675,0.0265274615777989,0.027645066766138034,0.03047902135569065,0.028539047846319814,0.03095394778180442,0.0295232851947515,0.03216278191460817,0.031705824851262596,0.030813146167139874,0.029429707150348497,0.00013461330304200214,0.010791901414496676,0.009261436313516521,0.00037691527453313165,0.013745648972897552
2016-06-30,0.019754807639941006,0.019873864710184395,0.022997989803813408,0.02440402723286997,0.026735951386056986,0.025032459975749405,0.02652986325134499,0.02483275554665234,0.031890711510621214,0.02990357800899655,0.029546670150441098,0.027794090804750836,0.00046736069893463353,0.0077463625332176165,0.007415908835789626,0.00029496254121080166,0.012878932665646704
