Date,Russell 1000 Value,Russell 1000 Growth,Russell 2000 Value,Russell 2000 Growth,MSCI World Ex USA Value NR USD,MSCI World Ex USA Growth NR USD,MSCI World Ex USA Small Value NR USD,MSCI World Ex USA Small Growth NR USD,MSCI EM Value NR USD,MSCI EM Growth NR USD,MSCI EM Small Value NR USD,MSCI EM Small Growth NR USD,Bloomberg Barclays US Aggregate,Bloomberg Barclays Global Aggregate x USD,Bloomberg Barclays Global Inflation-Linked USD,Bloomberg Barclays US Municipal Bond,Bloomberg Barclays Global High Yield USD
2007-06-29,0.1361449331957838,0.11167475935594681,0.0,0.02182572637492986,0.11576808758841146,0.09759327781655096,0.003919102322174118,0.023991236287778737,0.014763788189823605,0.04210486110075924,6.101970346682296e-19,1.7333627227274319e-18,0.14700038914452823,0.20474678918375452,0.036429092724471895,0.03626998234556199,0.007767974369524645
2008-06-30,0.10326120621580367,0.10367219664768157,0.007064240970958347,0.008098721771896807,0.10293087152587395,0.10629037471765695,0.007176163209200003,0.014216620482986447,0.028121628595015397,0.024833251691917597,0.0033908613859831046,3.8812482780711715e-20,0.17686697511322305,0.24994575112492226,0.03763843953987076,0.022597044468010804,0.0038956525389993303
2009-06-30,0.07746528196501618,0.08112654033177065,0.00656680733813735,0.006558354658045561,0.08017868986382778,0.07928334005239232,0.008439850430177503,0.008701321848589325,0.016863018192064445,0.024993505431203187,0.0028294038316204495,0.0030405213482816037,0.21610752492454346,0.33783817252624754,0.014484119458707185,0.020266377394768498,0.015257170404606973
2010-06-30,0.08130821325977189,0.08076725814142977,0.008207271347047233,0.0065965406422160925,0.0766189985593685,0.07693002711617812,0.009865149248603138,0.009802539799613194,0.02491403399420085,0.02025169045351083,0.00639338910528156,0.0008928022095975808,0.22761101117553387,0.33129837259369227,0.0015867146553733222,0.0216868899832888,0.015269097715293082
2011-06-30,0.08952259562089954,0.08770938123574114,0.007952767337628387,0.008164265659308752,0.08236681916399989,0.08240345579854413,0.011327920059153727,0.011415870256952015,0.027470399601839543,0.022487393752677668,0.003492485089280041,0.0033757851322419,0.19558937602934698,0.3225181879865343,0.008982743780093502,0.015741953749520657,0.019478599746237814
2012-06-29,0.09185809795349462,0.08986796554340898,0.007496336075655504,0.007586512168369405,0.07044276214846774,0.06920979261307918,0.009201541674075192,0.009867997366004223,0.02272013893455038,0.02050670020756748,0.0031407812135180297,0.0024985380613518314,0.2163995724890319,0.33242503330844625,0.009045922064966783,0.017351076709871783,0.020381231468140512
2013-06-28,0.10399473471492011,0.09544153799254917,0.008875326622745197,0.008432309587092932,0.07694299644254537,0.0760136111053234,0.010501194773153318,0.010642093933784335,0.017958990513048445,0.023993894768650905,0.0053825632699319595,0.0005526552244981129,0.20481043021927903,0.3146265158878748,0.0044492578931683395,0.016502076928523967,0.02087981012291071
2014-06-30,0.10669039541954427,0.1081092992226034,0.00944000311965697,0.009257945013153355,0.0804542328505755,0.0805664473494278,0.012105062957048489,0.011781763085278668,0.024086439395235262,0.017677427323748007,0.002683313994953285,0.003830361245597278,0.18331409746114805,0.2666293438227438,0.045326097466342294,0.014127582067268819,0.023920188205674854
2015-06-30,0.10370160195903631,0.12547940159436632,0.01713357675369057,0.007885332338909359,0.07919554007075554,0.09708730698670687,0.0,1.6721707829515153e-18,0.02881274946557478,0.001600371205079474,9.209082005468048e-20,0.023638284429195175,0.18983051226723874,0.23842625859241764,0.04639064294291491,0.034262823069968106,0.0065555983241464095
2016-06-30,0.10887229612152995,0.10829402171391954,0.008740975756411607,0.008601486990889015,0.06696815042836451,0.06915344399475519,0.010988123332204981,0.011067860754595453,0.01703731592447855,0.022615509289848294,0.0031450875639742137,0.0032947178603003864,0.20677386805111655,0.2846986563569018,0.029360110466680637,0.01557213854572936,0.024816236848299842
